observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2022-03-21,2022-03-21 16:18:00 UTC,research,37.4773894011,-122.4496789921,50,,,50,Anarhynchus nivosus,Snowy Plover
2022-03-11,,research,37.458866,-122.106964,52,,,52,Circus hudsonius,Northern Harrier
2022-03-21,2022-03-21 18:21:40 UTC,research,32.755929812,-117.242276284,129,,,129,Calidris minutilla,Least Sandpiper
2022-03-21,2022-03-21 22:47:39 UTC,research,34.2014383333,-118.2133333333,4,,,4,Nannopterum auritum,Double-crested Cormorant
2022-03-21,2022-03-21 15:43:55 UTC,research,38.1068972639,-121.4078472539,144,,,144,Buteo swainsoni,Swainson's Hawk
2022-03-21,2022-03-21 12:39:00 UTC,research,36.6113857142,-120.8928546996,159,,,28505,Asio otus,Long-eared Owl
2022-03-19,2022-03-19 17:28:00 UTC,research,32.7640147438,-117.2462638007,33,,,33,Pelecanus occidentalis,Brown Pelican
2022-03-21,2022-03-22 01:22:59 UTC,research,34.035775,-118.2791737997,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-19,2022-03-19 21:32:46 UTC,research,36.5451469192,-121.0389911207,8,,,28534,Gymnogyps californianus,California Condor
2022-03-21,2022-03-21 15:50:00 UTC,research,37.4792166667,-122.450795,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-21,2022-03-21 20:10:44 UTC,research,36.5871542895,-121.3841900425,158,,,28534,Gymnogyps californianus,California Condor
2022-03-21,2022-03-22 00:49:00 UTC,research,37.471235734,-120.1765287524,,,,28388,Batrachoseps diabolicus,Hell Hollow Slender Salamander
2022-03-21,2022-03-22 00:58:34 UTC,research,36.5990281044,-121.9068829376,4,,,28534,Batrachoseps luciae,Santa Lucia Mountains Slender Salamander
2022-03-20,2022-03-20 19:08:20 UTC,research,38.9366916667,-120.00245,4,,,4,Haliaeetus leucocephalus,Bald Eagle
2022-03-21,2022-03-21 20:45:00 UTC,research,32.5745648821,-117.124142746,90,,,90,Pandion haliaetus,Osprey
2022-03-21,2022-03-22 02:11:46 UTC,research,37.9474946279,-122.792330332,16,,,28329,Taricha granulosa,Rough-skinned Newt
2022-03-21,2022-03-21 17:55:31 UTC,research,40.5675514046,-122.916966744,2657,,,27939,Rana boylii,Foothill Yellow-legged Frog
2022-03-21,2022-03-21 19:50:20 UTC,research,37.5884609235,-122.3234125484,42,,,42,Pandion haliaetus,Osprey
2022-03-21,2022-03-21 14:50:25 UTC,research,37.4461559016,-121.8004615232,191,,,191,Pica nuttalli,Yellow-billed Magpie
2022-03-03,2022-03-03 17:56:00 UTC,research,34.169346,-118.474136,,,,,Falco columbarius,Merlin
2022-03-21,2022-03-21 16:39:40 UTC,research,37.4444166667,-121.8483516667,,,,,Nannopterum auritum,Double-crested Cormorant
2022-03-20,2022-03-20 20:34:00 UTC,research,36.5421706911,-121.1023417227,15,,,28534,Gymnogyps californianus,California Condor
2022-03-21,2022-03-21 18:05:29 UTC,research,38.50192,-122.9037166667,7,,,7,Pandion haliaetus,Osprey
2022-03-14,2022-03-14 19:57:11 UTC,research,38.0403105455,-119.1402084008,25,,,25,Lanius ludovicianus,Loggerhead Shrike
2022-03-19,2022-03-19 19:17:27 UTC,research,37.5014116667,-122.4823533333,,,,,Nannopterum auritum,Double-crested Cormorant
2022-03-21,2022-03-21 18:36:00 UTC,research,38.5299070008,-121.7604259535,8,,,8,Nannopterum auritum,Double-crested Cormorant
2022-03-12,2022-03-13 04:37:35 UTC,research,37.2141006836,-121.6559662579,,,,28417,Ambystoma californiense,California Tiger Salamander
2022-03-19,2022-03-19 22:17:28 UTC,research,37.477325,-122.4490033333,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-21,2022-03-21 21:26:00 UTC,research,34.1559175146,-118.2911100924,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-19,2022-03-19 23:19:01 UTC,research,37.5036616667,-122.4865783333,,,,,Nannopterum auritum,Double-crested Cormorant
2022-03-21,2022-03-21 21:55:32 UTC,research,37.5211466667,-122.2509216667,,,,,Nannopterum auritum,Double-crested Cormorant
2022-03-19,2022-03-19 21:08:57 UTC,research,34.7248939136,-120.1030946426,363,,,363,Pica nuttalli,Yellow-billed Magpie
2022-03-15,2022-03-15 23:26:31 UTC,research,37.5260244455,-122.5173871109,152,,,152,Pandion haliaetus,Osprey
2022-03-09,2022-03-09 17:22:00 UTC,research,34.0434359859,-118.9358009065,188,,,188,Pelecanus occidentalis,Brown Pelican
2022-03-20,2022-03-21 01:52:00 UTC,research,33.2577157855,-116.4054546807,85,,,85,Calypte costae,Costa's Hummingbird
2022-03-20,2022-03-20 20:55:00 UTC,research,33.256149368,-116.3760903371,19,,,19,Calypte costae,Costa's Hummingbird
2022-03-20,2022-03-20 19:51:00 UTC,research,33.257386659,-116.3767799961,31,,,31,Calypte costae,Costa's Hummingbird
2022-03-20,2022-03-20 18:03:00 UTC,research,37.0947722994,-122.279514581,57,,,57,Larus heermanni,Heermann's Gull
2022-03-20,2022-03-20 18:23:00 UTC,research,37.0947722994,-122.279514581,57,,,57,Pelecanus occidentalis,Brown Pelican
2022-03-20,2022-03-20 19:58:00 UTC,research,37.0963169923,-122.2788374242,15,,,15,Pandion haliaetus,Osprey
2022-03-21,2022-03-21 23:48:31 UTC,research,37.9542953498,-122.6605130835,,,,28329,Dicamptodon ensatus,California Giant Salamander
2022-03-22,2022-03-22 16:08:51 UTC,research,34.0751416667,-118.25965,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-21,2022-03-22 01:15:33 UTC,research,37.170795,-121.7320033333,4,,,4,Pica nuttalli,Yellow-billed Magpie
2022-03-22,2022-03-22 16:40:02 UTC,research,37.2444203357,-121.9664071129,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-21,2022-03-21 19:30:01 UTC,research,37.499625,-119.6268833333,5,,,5,Dryobates albolarvatus,White-headed Woodpecker
2022-03-22,2022-03-22 17:46:43 UTC,research,33.969129277,-118.429372768,20,,,20,Nannopterum auritum,Double-crested Cormorant
2022-03-05,2022-03-05 18:06:00 UTC,research,39.429742,-122.1916698,202,,,202,Haliaeetus leucocephalus,Bald Eagle
2022-03-06,2022-03-06 11:43:00 UTC,research,39.429742,-122.1916698,202,,,202,Haliaeetus leucocephalus,Bald Eagle
2022-03-22,2022-03-22 12:24:00 UTC,research,38.6039895744,-121.5292091216,31,,,31,Haliaeetus leucocephalus,Bald Eagle
2022-03-21,2022-03-21 13:06:00 UTC,research,33.0375947474,-116.8765386567,13801,,,13801,Selasphorus rufus,Rufous Hummingbird
2022-03-21,2022-03-22 01:15:00 UTC,research,33.9518021187,-117.2639687536,31,,,31,Accipiter striatus,Sharp-shinned Hawk
2022-03-22,2022-03-22 20:41:39 UTC,research,33.6984660782,-118.0441709608,5,,,5,Nannopterum auritum,Double-crested Cormorant
2022-03-16,2022-03-16 18:22:48 UTC,research,38.4212568893,-123.0961144115,,,,28240,Taricha rivularis,Red-bellied Newt
2022-03-19,2022-03-19 20:13:10 UTC,research,38.6565852149,-123.0304909264,4,,,28210,Dicamptodon ensatus,California Giant Salamander
2022-03-22,2022-03-22 13:56:00 UTC,research,33.6633976,-117.9381694,194,,,194,Accipiter striatus,Sharp-shinned Hawk
2022-03-19,2022-03-19 20:12:37 UTC,research,38.6044482591,-123.0435996219,4,,,28210,Dicamptodon ensatus,California Giant Salamander
2022-03-21,2022-03-21 20:18:00 UTC,research,36.6343557667,-121.9389635333,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-21,2022-03-21 20:38:00 UTC,research,36.6344290833,-121.9392283,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-20,2022-03-20 17:38:00 UTC,research,32.8502382723,-117.272373299,8,,,8,Larus heermanni,Heermann's Gull
2022-03-22,2022-03-22 13:56:00 UTC,research,33.6633976,-117.9381694,194,,,194,Accipiter striatus,Sharp-shinned Hawk
2022-03-20,2022-03-20 18:24:00 UTC,research,32.8502592,-117.2729735,225,,,225,Pelecanus occidentalis,Brown Pelican
2022-03-20,2022-03-20 17:57:00 UTC,research,32.8502592,-117.2729735,225,,,225,Pelecanus occidentalis,Brown Pelican
2022-03-14,2022-03-14 14:38:00 UTC,research,38.1948920472,-122.9640182742,1776,,,1776,Falco peregrinus,Peregrine Falcon
2022-03-22,2022-03-22 19:49:03 UTC,research,34.4190002778,-119.662620745,223,,,223,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-22,2022-03-22 23:12:37 UTC,research,40.6470527778,-122.6242638889,,,,,Haliaeetus leucocephalus,Bald Eagle
2022-03-22,2022-03-22 23:31:42 UTC,research,32.8511181263,-117.270866394,219,,,219,Pelecanus occidentalis,Brown Pelican
2022-03-22,2022-03-23 00:34:41 UTC,research,33.2552255,-116.3956954,116,,,116,Calypte costae,Costa's Hummingbird
2022-03-20,2022-03-21 03:22:26 UTC,research,33.0935568246,-116.920813786,169,,,29012,Spea hammondii,Western Spadefoot
2022-03-20,2022-03-20 19:12:00 UTC,research,33.7011356757,-118.0459498978,625,,,625,Thalasseus elegans,Elegant Tern
2022-03-22,2022-03-23 00:38:28 UTC,research,38.0656055,-122.5214,12,,,12,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 07:40:45 UTC,research,33.3644480989,-116.8030483466,4,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-22,2022-03-22 13:35:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Circus hudsonius,Northern Harrier
2022-03-22,2022-03-23 02:26:15 UTC,research,37.244325,-121.9661333333,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-22,2022-03-22 22:55:00 UTC,research,37.4235784703,-122.0157684061,6,,,6,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-23 15:54:28 UTC,research,40.8739232133,-124.0801962746,3,,,3,Aneides vagrans,Wandering Salamander
2022-03-21,2022-03-21 16:18:00 UTC,research,37.4765583333,-122.44902,,,,,Anarhynchus nivosus,Snowy Plover
2022-03-18,2022-03-18 23:34:18 UTC,research,34.0751,-118.261375,14,,,14,Nannopterum auritum,Double-crested Cormorant
2022-03-23,2022-03-23 16:09:58 UTC,research,37.8908506065,-122.5080686523,4,,,28329,Dicamptodon ensatus,California Giant Salamander
2022-03-23,2022-03-23 15:57:29 UTC,research,33.6051033333,-116.4391366667,21,,,21,Calypte costae,Costa's Hummingbird
2022-03-21,2022-03-21 23:33:30 UTC,research,38.585605,-121.504555,3,,,3,Pandion haliaetus,Osprey
2022-03-22,2022-03-22 18:00:12 UTC,research,38.58567,-121.5047133333,14,,,14,Pandion haliaetus,Osprey
2022-03-22,2022-03-23 05:53:56 UTC,research,38.3287297528,-123.0450383574,209,,,209,Pandion haliaetus,Osprey
2022-03-22,2022-03-22 09:22:00 UTC,research,36.4100455092,-121.0676656797,391,,,28534,Gymnogyps californianus,California Condor
2022-03-21,2022-03-21 22:33:00 UTC,research,38.0854766667,-122.72574,,,,,Pandion haliaetus,Osprey
2022-03-18,2022-03-19 01:08:32 UTC,research,33.60537,-117.920355,4,,,4,Larus heermanni,Heermann's Gull
2022-03-23,2022-03-23 11:20:00 UTC,research,38.5433123958,-121.3482961886,2,,,2,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-22,2022-03-22 22:08:44 UTC,research,40.850253205,-123.6443043605,548,,,27877,Rana boylii,Foothill Yellow-legged Frog
2022-03-20,2022-03-20 18:52:00 UTC,research,33.2180038498,-116.9106759038,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 18:56:00 UTC,research,33.3409068736,-116.8746199747,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 18:58:00 UTC,research,33.253040838,-116.8426568929,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 19:10:00 UTC,research,33.245618922,-116.8742216035,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 20:04:00 UTC,research,33.3151228213,-116.954046656,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 20:02:00 UTC,research,33.2639194902,-116.9925895302,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-20,2022-03-20 20:05:00 UTC,research,33.2094704417,-116.873322961,308,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2022-03-22,2022-03-22 21:36:00 UTC,research,36.9591985436,-122.0189839782,25,,,25,Nannopterum auritum,Double-crested Cormorant
2022-03-22,2022-03-22 21:54:00 UTC,research,36.9603478452,-122.0191478981,95,,,95,Rissa tridactyla,Black-legged Kittiwake
2022-03-21,2022-03-21 18:25:00 UTC,research,36.9156712,-121.8041099,2915,,,2915,Pandion haliaetus,Osprey
2022-03-18,2022-03-19 04:19:25 UTC,research,37.1145987894,-122.0620033328,120,,,120,Haliaeetus leucocephalus,Bald Eagle
2022-03-18,2022-03-19 04:18:22 UTC,research,37.1146646292,-122.0619849583,31,,,31,Pandion haliaetus,Osprey
2022-03-23,2022-03-23 11:40:00 UTC,research,38.6038132175,-121.529636182,15,,,15,Pandion haliaetus,Osprey
2022-03-23,2022-03-23 18:13:00 UTC,research,37.3227616667,-122.4035266667,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-23,2022-03-23 18:15:00 UTC,research,37.3227616667,-122.4035266667,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-23,2022-03-23 18:12:00 UTC,research,37.3227616667,-122.4035266667,,,,,Rissa tridactyla,Black-legged Kittiwake
2022-03-23,2022-03-23 19:17:33 UTC,research,37.6136936254,-119.0089234636,3070,,,3070,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-23 21:10:29 UTC,research,35.3702462792,-120.8659112662,193,,,193,Falco peregrinus,Peregrine Falcon
2022-03-23,2022-03-23 17:20:00 UTC,research,37.5748006044,-122.3057165832,230,,,230,Pandion haliaetus,Osprey
2022-03-23,2022-03-23 21:13:35 UTC,research,38.5369187725,-121.7480653844,45,,,45,Nannopterum auritum,Double-crested Cormorant
2022-03-22,2022-03-22 15:44:22 UTC,research,34.4109555556,-119.874325,,,,,Falco columbarius,Merlin
2022-03-23,2022-03-23 17:38:08 UTC,research,38.3216132789,-122.5500616951,4,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-23,2022-03-23 19:42:00 UTC,research,37.1692958029,-121.7337219685,856,,,856,Pica nuttalli,Yellow-billed Magpie
2022-03-23,2022-03-23 17:24:10 UTC,research,37.8074333662,-122.2551214971,502,,,502,Podiceps auritus,Horned Grebe
2022-03-23,2022-03-23 14:13:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-23 16:34:00 UTC,research,38.342189141,-122.5620993163,8,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-23,2022-03-23 16:35:00 UTC,research,38.3329971361,-122.472515914,15,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-23,2022-03-23 16:37:00 UTC,research,38.2327528438,-122.4158251835,15,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-23,2022-03-23 16:44:00 UTC,research,38.3674118394,-122.5589681479,15,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-23,2022-03-23 16:57:00 UTC,research,38.3396414694,-122.4530412733,15,,,28270,Taricha rivularis,Red-bellied Newt
2022-03-17,2022-03-17 14:42:00 UTC,research,34.4120353149,-118.9300546639,61,,,61,Falco columbarius,Merlin
2022-03-23,2022-03-23 21:03:05 UTC,research,37.5464561763,-121.9606023848,,,,28388,Rana boylii,Foothill Yellow-legged Frog
2022-03-23,2022-03-23 15:22:00 UTC,research,34.2754257802,-119.3077979981,15,,,15,Larus heermanni,Heermann's Gull
2022-03-22,2022-03-23 01:14:00 UTC,research,37.4034666667,-120.09493,,,,,Selasphorus rufus,Rufous Hummingbird
2022-03-22,2022-03-23 01:21:00 UTC,research,37.4034416667,-120.0949466667,,,,,Selasphorus rufus,Rufous Hummingbird
2022-03-23,2022-03-23 16:46:31 UTC,research,32.7864767293,-117.0412439189,42,,,42,Nannopterum auritum,Double-crested Cormorant
2022-03-23,2022-03-24 02:09:46 UTC,research,37.3907941,-121.9748998,19,,,19,Falco peregrinus,Peregrine Falcon
2022-03-23,2022-03-24 00:52:47 UTC,research,38.0654394526,-122.5209141567,385,,,385,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 20:21:00 UTC,research,36.5195040684,-121.9391222583,63,,,63,Pelecanus occidentalis,Brown Pelican
2022-03-23,2022-03-23 21:21:00 UTC,research,36.5076052454,-121.9425244248,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-10,2022-03-10 10:22:34 UTC,research,32.74912,-117.2567833333,4,,,4,Pelecanus occidentalis,Brown Pelican
2022-03-23,2022-03-23 20:40:00 UTC,research,32.9453260168,-117.0667512465,61,,,61,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 23:10:00 UTC,research,37.800438454,-122.3283751724,5,,,5,Thalasseus elegans,Elegant Tern
2022-03-22,2022-03-23 01:06:51 UTC,research,36.9793840843,-121.9346171434,37,,,37,Falco columbarius,Merlin
2022-03-23,2022-03-23 23:54:09 UTC,research,34.0508979656,-116.5709851458,22,,,22,Selasphorus rufus,Rufous Hummingbird
2022-03-23,2022-03-23 16:05:00 UTC,research,38.9406899929,-119.9995060573,244,,,244,Pandion haliaetus,Osprey
2022-03-22,2022-03-22 22:40:06 UTC,research,41.970914665,-123.0538537428,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-23,2022-03-23 17:13:00 UTC,research,33.5150444784,-116.2486773049,122,,,122,Calypte costae,Costa's Hummingbird
2022-03-22,2022-03-22 22:44:53 UTC,research,41.8649773899,-123.1722170013,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-22 22:54:46 UTC,research,41.896730177,-123.11300831,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-22 23:31:45 UTC,research,41.8786126552,-123.1931221909,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-22 23:49:24 UTC,research,41.9606701147,-123.125165143,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-22 23:53:13 UTC,research,41.8678710655,-123.195230033,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-22 23:54:58 UTC,research,41.9489402114,-123.1192119699,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-22,2022-03-23 00:06:19 UTC,research,41.8555755941,-123.0176650984,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-23,2022-03-23 21:50:00 UTC,research,34.205850236,-117.86488006,8,,,8,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-23 21:59:00 UTC,research,34.2090915236,-117.8686002113,42,,,42,Haliaeetus leucocephalus,Bald Eagle
2022-03-22,2022-03-23 00:26:49 UTC,research,41.9982691334,-123.0948837582,,,,27723,Plethodon stormi,Siskiyou Mountains Salamander
2022-03-23,2022-03-23 17:42:48 UTC,research,41.6055806478,-124.1764174739,,,,27754,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 18:24:37 UTC,research,41.7908571051,-124.1083443881,,,,27754,Plethodon elongatus,Del Norte Salamander
2022-03-16,2022-03-16 18:27:36 UTC,research,33.7052384483,-118.0511583805,90,,,90,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-23 23:56:57 UTC,research,36.9642665948,-121.9965183336,23,,,23,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-24 03:42:00 UTC,research,37.7749295,-122.4194155,7493,,,7493,Nannopterum auritum,Double-crested Cormorant
2022-03-23,2022-03-23 22:36:58 UTC,research,37.8320452414,-122.2344496474,188,,,188,Nannopterum auritum,Double-crested Cormorant
2022-03-23,2022-03-23 20:15:55 UTC,research,41.8941487192,-123.9756476539,,,,27723,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 20:35:49 UTC,research,41.9408670871,-123.9596702297,,,,27723,Rana boylii,Foothill Yellow-legged Frog
2022-03-23,2022-03-23 20:38:23 UTC,research,41.9280254101,-123.9233751179,,,,27723,Rana boylii,Foothill Yellow-legged Frog
2022-03-23,2022-03-23 20:51:20 UTC,research,41.8669574661,-123.8648629253,,,,27723,Rana boylii,Foothill Yellow-legged Frog
2022-03-23,2022-03-24 00:44:11 UTC,research,38.0678290123,-122.5210127937,393,,,393,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-23 17:46:00 UTC,research,33.7623478672,-116.5513167562,289,,,289,Calypte costae,Costa's Hummingbird
2022-03-23,2022-03-23 19:59:35 UTC,research,34.996203991,-119.5828609986,151,,,28762,Gymnogyps californianus,California Condor
2022-03-23,2022-03-24 05:02:22 UTC,research,33.976945,-118.4709033333,16,,,16,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 19:41:16 UTC,research,34.9048344936,-119.3381990591,34,,,28762,Gymnogyps californianus,California Condor
2022-03-22,2022-03-23 00:27:00 UTC,research,38.1230183333,-122.938785,,,,,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-23 18:25:46 UTC,research,34.7289916667,-120.09105,3,,,3,Pica nuttalli,Yellow-billed Magpie
2022-03-23,2022-03-23 22:10:00 UTC,research,39.0949198671,-121.4075377625,4,,,4,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-23 14:28:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-23 18:39:48 UTC,research,37.8070540608,-122.2563518311,23,,,23,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 23:40:00 UTC,research,38.2398258846,-121.3416360824,16,,,16,Selasphorus rufus,Rufous Hummingbird
2022-03-23,2022-03-23 23:46:00 UTC,research,38.2398103129,-121.3416904585,4,,,4,Selasphorus rufus,Rufous Hummingbird
2022-03-23,2022-03-23 18:19:00 UTC,research,34.0383134609,-118.5438325788,12,,,12,Larus heermanni,Heermann's Gull
2022-03-23,2022-03-23 23:23:07 UTC,research,37.0047923066,-120.9644220529,548,,,548,Pandion haliaetus,Osprey
2022-03-24,2022-03-24 17:00:13 UTC,research,36.7515667908,-119.8242970704,65,,,65,Nannopterum auritum,Double-crested Cormorant
2022-03-24,2022-03-24 16:48:15 UTC,research,36.7524099309,-119.8248494009,56,,,56,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-24,2022-03-24 16:45:27 UTC,research,33.9692261136,-118.4293152113,20,,,20,Nannopterum auritum,Double-crested Cormorant
2022-03-24,2022-03-24 19:25:00 UTC,research,39.361218272,-120.2053951834,42,,,42,Coccothraustes vespertinus,Evening Grosbeak
2022-03-22,2022-03-22 21:03:52 UTC,research,37.8100882192,-122.5175257597,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2022-03-24,2022-03-24 20:20:17 UTC,research,40.0004645573,-123.7501457542,13,,,28000,Aneides flavipunctatus,Speckled Black Salamander
2022-03-24,2022-03-24 23:46:00 UTC,research,37.7749295,-122.4194155,7493,,,7493,Accipiter striatus,Sharp-shinned Hawk
2022-03-24,2022-03-24 12:51:00 UTC,research,38.59657847,-121.5134410007,15,,,15,Pandion haliaetus,Osprey
2022-03-24,2022-03-24 17:25:00 UTC,research,36.589358574,-121.7211340086,287,,,287,Circus hudsonius,Northern Harrier
2022-03-24,2022-03-24 21:44:22 UTC,research,38.10059192,-121.56580252,5,,,5,Nannopterum auritum,Double-crested Cormorant
2022-03-22,2022-03-22 23:37:32 UTC,research,40.8475832782,-124.1604860317,28,,,27877,Rhyacotriton variegatus,Southern Torrent Salamander
2022-03-22,2022-03-22 18:09:30 UTC,research,38.5695905028,-123.1069825275,71,,,28240,Aneides flavipunctatus,Speckled Black Salamander
2022-03-23,2022-03-23 21:17:37 UTC,research,41.3420299962,-124.0876298194,1964,,,27816,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 21:00:43 UTC,research,41.2300065167,-124.089108092,11450,,,27816,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 20:56:38 UTC,research,41.3505228921,-124.1614101916,7976,,,27816,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 20:50:38 UTC,research,41.2695734581,-124.179217577,6,,,27816,Plethodon elongatus,Del Norte Salamander
2022-03-23,2022-03-23 19:49:21 UTC,research,41.3560242876,-124.1014207134,11,,,27816,Plethodon elongatus,Del Norte Salamander
2022-03-24,2022-03-24 20:19:50 UTC,research,40.1927535754,-123.7629540472,16,,,28000,Aneides flavipunctatus,Speckled Black Salamander
2022-03-24,2022-03-24 20:02:54 UTC,research,40.0662320778,-123.7245075136,45,,,28000,Rana boylii,Foothill Yellow-legged Frog
2022-03-24,2022-03-24 19:14:02 UTC,research,40.1917610405,-123.6726430447,35,,,28000,Aneides flavipunctatus,Speckled Black Salamander
2022-03-24,2022-03-24 18:45:57 UTC,research,40.1058009255,-123.6777446669,29,,,28000,Aneides flavipunctatus,Speckled Black Salamander
2022-03-06,2022-03-06 17:07:00 UTC,research,39.1950259,-122.0561598,189,,,189,Haliaeetus leucocephalus,Bald Eagle
2022-03-24,2022-03-24 18:25:46 UTC,research,40.1022654718,-123.7574745553,28,,,28000,Aneides flavipunctatus,Speckled Black Salamander
2022-03-24,2022-03-24 16:23:00 UTC,research,32.7981383333,-117.2208483333,,,,,Pandion haliaetus,Osprey
2022-03-24,2022-03-24 15:41:00 UTC,research,33.7832241,-118.3489436,269,,,269,Accipiter striatus,Sharp-shinned Hawk
2022-03-24,2022-03-24 17:21:00 UTC,research,32.7993039538,-117.2213619995,302,,,302,Pandion haliaetus,Osprey
2022-03-23,2022-03-23 18:46:27 UTC,research,36.5610811802,-121.126932462,10,,,28534,Gymnogyps californianus,California Condor
2022-03-24,2022-03-24 22:49:14 UTC,research,36.621473893,-121.9786871348,17,,,28505,Batrachoseps luciae,Santa Lucia Mountains Slender Salamander
2022-03-18,2022-03-18 14:45:00 UTC,research,33.9497850557,-118.1846318766,10,,,10,Falco columbarius,Merlin
2022-03-24,2022-03-25 00:10:49 UTC,research,32.7660916667,-117.2280716667,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2022-03-23,2022-03-23 21:09:14 UTC,research,38.6519,-122.2791,,,,,Haliaeetus leucocephalus,Bald Eagle
2022-03-23,2022-03-23 17:49:00 UTC,research,37.4317835223,-122.0759920946,15,,,15,Circus hudsonius,Northern Harrier
2022-03-24,2022-03-24 18:57:00 UTC,research,37.259765,-122.411512,181,,,181,Circus hudsonius,Northern Harrier
2022-03-24,2022-03-24 19:38:33 UTC,research,36.8516716667,-121.8111883333,4,,,4,Anarhynchus nivosus,Snowy Plover
2022-03-23,2022-03-24 00:40:54 UTC,research,37.9919281901,-122.490481247,24,,,28329,Rana draytonii,California Red-legged Frog
2022-03-24,2022-03-24 19:37:00 UTC,research,37.2653108,-122.4081706,191,,,191,Circus hudsonius,Northern Harrier
2022-03-23,2022-03-24 02:05:00 UTC,research,33.5731020235,-117.9059477077,488,,,488,Thalasseus elegans,Elegant Tern
2022-03-23,2022-03-23 20:56:00 UTC,research,39.1946845552,-120.5665889914,65,,,65,Dryobates albolarvatus,White-headed Woodpecker
2022-03-24,2022-03-24 23:00:31 UTC,research,37.9415667986,-122.4107274201,16,,,16,Accipiter striatus,Sharp-shinned Hawk
