observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2021-04-10,2021-04-10 15:12:45 UTC,research,32.5729096078,-117.1253179625,63,,,63,Rallus obsoletus,Ridgway's Rail
2021-04-09,2021-04-10 01:29:00 UTC,research,36.493618583,-121.1915389518,9457,,,28534,Rana draytonii,California Red-legged Frog
2021-03-27,2021-03-27 22:17:30 UTC,research,37.8036739544,-122.4474522178,134,,,134,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-09,2021-04-09 13:38:00 UTC,research,33.0822068024,-115.7105020703,31,,,31,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-09,2021-04-09 13:39:00 UTC,research,33.0822089555,-115.7102398151,31,,,31,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-08,2021-04-08 18:20:00 UTC,research,34.012930544,-119.6266519344,31,,,31,Haliaeetus leucocephalus,Bald Eagle
2021-04-10,2021-04-10 14:58:54 UTC,research,38.5411896603,-121.5778220817,52,,,52,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,2021-04-10 14:39:09 UTC,research,37.171038701,-121.7333747819,269,,,269,Pica nuttalli,Yellow-billed Magpie
2021-04-10,2021-04-10 19:28:04 UTC,research,37.84692998,-122.23018083,8,,,8,Nannopterum auritum,Double-crested Cormorant
2021-04-10,,research,38.5298500456,-121.5830208734,28,,,28,Buteo swainsoni,Swainson's Hawk
2021-04-10,2021-04-10 17:57:00 UTC,research,38.578009045,-121.4588384923,185,,,185,Calypte costae,Costa's Hummingbird
2021-04-10,2021-04-10 10:17:00 UTC,research,34.112742536,-118.2631498138,4587,,,4587,Nannopterum auritum,Double-crested Cormorant
2021-04-04,2021-04-04 15:25:00 UTC,research,35.7609079183,-119.5962052433,,,,,Falco peregrinus,Peregrine Falcon
2021-04-04,2021-04-04 15:41:00 UTC,research,35.7555708233,-119.5798973533,,,,,Circus hudsonius,Northern Harrier
2021-04-04,2021-04-04 15:45:00 UTC,research,35.7443532,-119.5799138,,,,,Nannopterum auritum,Double-crested Cormorant
2021-04-04,2021-04-04 15:51:00 UTC,research,35.7346042167,-119.579883135,,,,,Circus hudsonius,Northern Harrier
2021-04-10,2021-04-10 20:02:00 UTC,research,32.6765549316,-116.9884565816,1,,,1,Buteo swainsoni,Swainson's Hawk
2021-04-10,2021-04-10 21:39:56 UTC,research,33.1276551816,-116.6784966655,82,,,82,Haliaeetus leucocephalus,Bald Eagle
2021-04-09,2021-04-09 13:34:00 UTC,research,39.42999,-122.15665,,,,,Haliaeetus leucocephalus,Bald Eagle
2021-04-08,2021-04-08 22:08:50 UTC,research,34.032425,-118.6824633333,24,,,24,Anarhynchus nivosus,Snowy Plover
2021-03-29,2021-03-29 17:50:00 UTC,research,33.622558372,-117.8039823457,31,,,31,Circus hudsonius,Northern Harrier
2021-04-08,2021-04-08 22:00:00 UTC,research,34.033921371,-118.6828474036,44,,,44,Pelecanus occidentalis,Brown Pelican
2021-04-08,2021-04-08 22:01:00 UTC,research,34.0340521262,-118.6828415238,85,,,85,Thalasseus elegans,Elegant Tern
2021-04-02,2021-04-02 22:05:00 UTC,research,34.11195362,-117.9483909842,50,,,50,Pandion haliaetus,Osprey
2021-04-04,2021-04-04 18:07:00 UTC,research,33.4571348926,-117.6944693109,2,,,2,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-04,2021-04-04 17:42:00 UTC,research,33.4550997412,-117.6927781598,31,,,31,Larus heermanni,Heermann's Gull
2021-04-05,2021-04-05 19:03:00 UTC,research,33.6610993581,-117.8455437522,31,,,31,Pandion haliaetus,Osprey
2021-04-05,2021-04-05 22:31:00 UTC,research,33.703441363,-118.0037859994,8,,,8,Haliaeetus leucocephalus,Bald Eagle
2021-04-10,2021-04-10 14:48:00 UTC,research,37.5566285,-122.0861633767,1570,,,1570,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-09,2021-04-10 00:22:00 UTC,research,34.1559073487,-118.2918363329,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-07,2021-04-08 00:11:00 UTC,research,33.7105369015,-117.6190739668,2,,,2,Calypte costae,Costa's Hummingbird
2021-04-10,2021-04-10 17:49:00 UTC,research,37.1586730981,-122.13717456,30,,,28447,Dicamptodon ensatus,California Giant Salamander
2021-04-09,2021-04-10 01:07:00 UTC,research,33.6625607744,-117.8418941962,15,,,15,Circus hudsonius,Northern Harrier
2021-04-09,2021-04-10 04:03:00 UTC,research,33.6956195,-118.0464005,196,,,196,Thalasseus elegans,Elegant Tern
2021-04-09,2021-04-09 17:56:00 UTC,research,38.5317866667,-121.5891916667,,,,,Nannopterum auritum,Double-crested Cormorant
2021-04-09,2021-04-09 18:16:00 UTC,research,38.5381,-121.589305,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-09,2021-04-09 12:39:49 UTC,research,34.1958636571,-117.8567680344,10617,,,10617,Haliaeetus leucocephalus,Bald Eagle
2021-04-10,2021-04-10 15:45:44 UTC,research,38.7144246769,-123.012939363,41,,,41,Pandion haliaetus,Osprey
2021-04-10,2021-04-10 13:27:25 UTC,research,34.205665859,-117.8649662063,138,,,138,Haliaeetus leucocephalus,Bald Eagle
2021-04-09,2021-04-09 15:24:00 UTC,research,37.3181322693,-121.6808761768,15,,,28417,Buteo swainsoni,Swainson's Hawk
2021-04-10,2021-04-11 00:12:42 UTC,research,36.5274166667,-121.9253783333,6,,,6,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,2021-04-11 01:45:38 UTC,research,33.6964860232,-117.8647189265,72,,,72,Falco peregrinus,Peregrine Falcon
2021-04-08,2021-04-08 19:53:16 UTC,research,38.0740417639,-122.5326729925,4178,,,28300,Dicamptodon ensatus,California Giant Salamander
2021-04-10,2021-04-11 00:21:47 UTC,research,37.1017556941,-122.1105267069,237,,,28447,Dicamptodon ensatus,California Giant Salamander
2021-04-10,2021-04-11 02:36:54 UTC,research,40.8787848867,-124.0904308339,16,,,16,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,2021-04-10 23:18:10 UTC,research,37.8331561137,-122.4933998338,4,,,28329,Dicamptodon ensatus,California Giant Salamander
2021-04-10,2021-04-10 15:17:00 UTC,research,32.6439867575,-116.5805245078,1883,,,1883,Lanius ludovicianus,Loggerhead Shrike
2021-04-03,2021-04-03 12:49:58 UTC,research,38.8822650969,-122.2334461659,7,,,7,Haliaeetus leucocephalus,Bald Eagle
2021-04-10,2021-04-11 01:30:00 UTC,research,32.683235058,-117.0012879385,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-08,2021-04-08 22:02:13 UTC,research,32.8423616667,-117.281355,25,,,25,Puffinus opisthomelas,Black-vented Shearwater
2021-04-03,2021-04-03 18:35:00 UTC,research,33.6962347361,-118.045647447,92,,,92,Thalasseus elegans,Elegant Tern
2021-04-10,2021-04-10 22:56:00 UTC,research,38.6523378428,-121.1288166046,61,,,61,Nannopterum auritum,Double-crested Cormorant
2021-04-10,2021-04-10 18:24:00 UTC,research,34.0218078291,-118.5132211751,87,,,87,Pelecanus occidentalis,Brown Pelican
2021-04-10,2021-04-11 05:14:59 UTC,research,33.7046278017,-116.8725638716,77,,,28930,Spea hammondii,Western Spadefoot
2021-04-10,2021-04-10 20:45:27 UTC,research,38.6217592955,-123.1694139161,13,,,28210,Dicamptodon ensatus,California Giant Salamander
2021-04-10,2021-04-10 20:43:55 UTC,research,38.7779263356,-123.1648397516,22,,,28210,Rana boylii,Foothill Yellow-legged Frog
2021-04-10,2021-04-10 20:51:23 UTC,research,38.7705284805,-123.1049019042,68,,,28210,Dicamptodon ensatus,California Giant Salamander
2021-04-10,2021-04-10 23:56:32 UTC,research,32.7262977997,-117.2048578997,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-04,2021-04-05 02:05:39 UTC,research,33.3438409722,-118.3248379722,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-03,2021-04-04 00:56:26 UTC,research,33.344233,-118.3243839722,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,,research,37.4408304,-121.9130872,157,,,157,Haliaeetus leucocephalus,Bald Eagle
2021-04-10,2021-04-10 14:08:00 UTC,research,39.3385367945,-121.8248775579,15,,,15,Falco peregrinus,Peregrine Falcon
2021-04-11,2021-04-11 14:57:34 UTC,research,33.69817167,-116.26841167,6,,,6,Calypte costae,Costa's Hummingbird
2021-04-10,2021-04-10 19:26:02 UTC,research,33.7535765626,-118.3606642485,167,,,167,Circus hudsonius,Northern Harrier
2021-04-11,2021-04-11 15:29:59 UTC,research,33.047508627,-117.3647948299,,,,29012,Rallus obsoletus,Ridgway's Rail
2021-04-11,2021-04-11 16:00:07 UTC,research,33.0073135757,-117.2736158043,729,,,729,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-11 15:29:31 UTC,research,33.008442152,-117.2725932192,1343,,,1343,Rallus obsoletus,Ridgway's Rail
2021-04-11,2021-04-11 17:42:00 UTC,research,38.5557950381,-121.9061971614,488,,,488,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 17:42:00 UTC,research,38.5557950381,-121.9061971614,488,,,488,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 14:23:00 UTC,research,40.354421286,-120.4228950781,257,,,257,Buteo swainsoni,Swainson's Hawk
2021-04-10,2021-04-10 23:13:57 UTC,research,38.5687216667,-121.5033633333,6,,,6,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-11 19:48:18 UTC,research,33.6028972068,-117.8986326233,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-11,2021-04-11 20:12:11 UTC,research,35.85038003,-120.77046253,5,,,5,Pica nuttalli,Yellow-billed Magpie
2021-04-10,2021-04-10 20:38:00 UTC,research,38.1896236032,-122.234406116,190,,,28300,Rana draytonii,California Red-legged Frog
2021-04-11,2021-04-11 18:30:28 UTC,research,36.851926912,-119.8993821815,184,,,184,Pandion haliaetus,Osprey
2021-04-11,2021-04-11 14:29:52 UTC,research,34.2115033333,-118.2090616667,65,,,65,Falco peregrinus,Peregrine Falcon
2021-04-02,2021-04-02 18:15:00 UTC,research,38.9340746653,-120.055551338,8,,,8,Dryobates albolarvatus,White-headed Woodpecker
2021-04-08,2021-04-08 13:28:47 UTC,research,40.8569021745,-124.093273803,241,,,241,Circus hudsonius,Northern Harrier
2021-04-11,2021-04-11 19:12:00 UTC,research,33.7866324202,-117.2032533627,61,,,61,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 20:08:00 UTC,research,33.7811374337,-117.2036187139,61,,,61,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 20:24:00 UTC,research,34.3273292192,-118.0062642723,14,,,14,Dryobates albolarvatus,White-headed Woodpecker
2021-04-11,2021-04-11 17:19:55 UTC,research,36.556900424,-121.0562538308,5,,,28534,Gymnogyps californianus,California Condor
2021-04-11,2021-04-11 23:05:16 UTC,research,34.3855002222,-119.50563125,,,,,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-11 16:57:00 UTC,research,32.8497,-117.27036,30,,,30,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-11 23:21:34 UTC,research,37.7212621574,-122.4224057189,101,,,101,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-11 23:27:31 UTC,research,34.0085527833,-119.6548466667,5,,,5,Aphelocoma insularis,Island Scrub-Jay
2021-04-11,2021-04-11 21:58:00 UTC,research,32.653341,-117.107605,31,,,31,Falco peregrinus,Peregrine Falcon
2021-04-11,2021-04-11 18:59:40 UTC,research,34.2061433368,-117.8643328696,138,,,138,Haliaeetus leucocephalus,Bald Eagle
2021-04-11,2021-04-11 22:08:00 UTC,research,32.6508611111,-117.1061583333,,,,,Nannopterum auritum,Double-crested Cormorant
2021-04-10,2021-04-10 23:10:00 UTC,research,33.9621336887,-118.4613449313,122,,,122,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-11 22:38:38 UTC,research,37.721705,-122.4226,6,,,6,Nannopterum auritum,Double-crested Cormorant
2021-04-06,2021-04-06 23:46:00 UTC,research,34.156956,-118.298302,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-06,2021-04-06 23:50:00 UTC,research,34.15683115,-118.2975688,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,2021-04-10 21:37:07 UTC,research,41.8296473905,-123.3017149796,6,,,27723,Ascaphus truei,Coastal Tailed Frog
2021-04-11,2021-04-11 16:13:40 UTC,research,38.5710726041,-122.4163058779,106,,,28240,Rana boylii,Foothill Yellow-legged Frog
2021-04-11,2021-04-12 00:47:57 UTC,research,39.1105676736,-121.1392846887,262,,,28151,Selasphorus rufus,Rufous Hummingbird
2021-04-11,2021-04-11 14:15:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Circus hudsonius,Northern Harrier
2021-04-09,2021-04-10 02:55:04 UTC,research,36.9709283333,-122.0011138883,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-11,2021-04-11 13:40:00 UTC,research,34.1572288,-117.9239522,2886,,,2886,Selasphorus rufus,Rufous Hummingbird
2021-04-11,2021-04-11 14:26:00 UTC,research,34.1572288,-117.9239522,2886,,,2886,Selasphorus rufus,Rufous Hummingbird
2021-04-11,2021-04-11 15:05:00 UTC,research,34.1572288,-117.9239522,2886,,,2886,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 15:27:00 UTC,research,34.1572288,-117.9239522,2886,,,2886,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-11 22:15:01 UTC,research,38.3288417997,-123.0556911997,,,,,Pandion haliaetus,Osprey
2021-04-10,2021-04-10 15:09:00 UTC,research,38.7290869427,-123.4848475799,29,,,29,Pandion haliaetus,Osprey
2021-04-10,2021-04-10 21:24:00 UTC,research,33.3816402203,-116.8597393844,2486,,,28984,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2021-04-04,2021-04-04 22:25:00 UTC,research,33.1556950757,-117.2457128619,194,,,194,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-04,2021-04-04 22:30:00 UTC,research,33.1556950757,-117.2457128619,194,,,194,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-04,2021-04-04 22:33:00 UTC,research,33.1556950757,-117.2457128619,194,,,194,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-11 14:32:04 UTC,research,34.1766624978,-118.4729228054,20,,,20,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-10,2021-04-10 20:28:11 UTC,research,36.7372642236,-121.5125487233,5,,,28505,Rana draytonii,California Red-legged Frog
2021-04-11,2021-04-11 16:18:04 UTC,research,32.5544534378,-117.0861568463,69,,,69,Accipiter striatus,Sharp-shinned Hawk
2021-04-04,2021-04-05 01:22:00 UTC,research,37.1843638,-120.620232674,468,,,468,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-12 03:33:29 UTC,research,33.5631970402,-116.8563115337,5,,,28957,Spea hammondii,Western Spadefoot
2021-04-11,2021-04-11 20:52:00 UTC,research,35.0855479316,-115.5425322211,977,,,977,Lanius ludovicianus,Loggerhead Shrike
2021-04-11,2021-04-11 22:26:00 UTC,research,37.7072938718,-122.2016449936,122,,,122,Circus hudsonius,Northern Harrier
2021-04-07,2021-04-07 18:26:56 UTC,research,36.812659244,-117.7658658275,102,,,102,Calypte costae,Costa's Hummingbird
2021-04-11,2021-04-11 18:17:46 UTC,research,37.7721149722,-122.512752,,,,,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-12 00:32:59 UTC,research,38.5846249369,-122.9508971795,4,,,4,Aneides flavipunctatus,Speckled Black Salamander
2021-04-11,2021-04-11 17:34:00 UTC,research,34.0995960874,-119.0938321117,15,,,15,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-11 23:38:00 UTC,research,37.94342055,-122.4113175,,,,,Selasphorus rufus,Rufous Hummingbird
2021-04-11,2021-04-12 00:24:00 UTC,research,37.9408038833,-122.4096116667,,,,,Pandion haliaetus,Osprey
2021-04-11,2021-04-11 23:19:14 UTC,research,37.76833667,-122.46985,13,,,13,Nannopterum auritum,Double-crested Cormorant
2021-04-10,2021-04-11 01:18:00 UTC,research,39.8836503562,-121.5437575254,,,,28030,Rana boylii,Foothill Yellow-legged Frog
2021-04-10,2021-04-11 00:31:00 UTC,research,34.155843116,-118.290323715,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-11,2021-04-12 01:38:00 UTC,research,32.8504431188,-117.2746451973,31,,,31,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-12 01:38:00 UTC,research,32.850383841,-117.2733710563,31,,,31,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-12 00:37:39 UTC,research,37.4981759936,-122.4946783036,395,,,395,Podiceps auritus,Horned Grebe
2021-04-10,2021-04-10 23:43:55 UTC,research,36.4182949601,-121.1784490319,,,,28534,Gymnogyps californianus,California Condor
2021-04-11,2021-04-12 04:03:49 UTC,research,38.3306939728,-122.6906186557,41,,,28270,Rana draytonii,California Red-legged Frog
2021-04-11,2021-04-11 17:06:00 UTC,research,36.7816616667,-121.8816433333,,,,,Ardenna grisea,Sooty Shearwater
2021-04-11,2021-04-12 01:08:00 UTC,research,38.1164250915,-122.9595090323,31,,,31,Anarhynchus nivosus,Snowy Plover
2021-04-11,2021-04-11 20:33:38 UTC,research,37.6035240646,-121.3585050155,138,,,138,Agelaius tricolor,Tricolored Blackbird
2021-04-11,2021-04-11 23:21:16 UTC,research,37.7975726385,-121.3115211753,36,,,36,Buteo swainsoni,Swainson's Hawk
2021-04-11,2021-04-12 01:49:58 UTC,research,32.7359583333,-116.986695,,,,,Selasphorus rufus,Rufous Hummingbird
2021-04-09,2021-04-09 20:17:52 UTC,research,33.4684866667,-118.525545,30,,,30,Pelecanus occidentalis,Brown Pelican
2021-04-11,2021-04-11 23:30:51 UTC,research,33.4673116667,-118.5307833333,10,,,10,Pandion haliaetus,Osprey
2021-04-12,2021-04-12 16:40:48 UTC,research,33.95015,-118.44748,4,,,4,Larus heermanni,Heermann's Gull
2021-04-12,2021-04-12 16:51:07 UTC,research,33.9530536512,-118.4500636093,20,,,20,Pelecanus occidentalis,Brown Pelican
2021-04-12,2021-04-12 17:03:05 UTC,research,37.5508142021,-122.0939998046,291,,,291,Circus hudsonius,Northern Harrier
2021-04-12,2021-04-12 17:23:38 UTC,research,38.4376267674,-122.8082872791,19,,,28240,Dicamptodon ensatus,California Giant Salamander
2021-04-12,2021-04-12 17:36:38 UTC,research,34.78129265,-120.404206,5,,,5,Pica nuttalli,Yellow-billed Magpie
2021-04-10,2021-04-11 01:30:54 UTC,research,37.4508166667,-122.1039278333,4,,,4,Circus hudsonius,Northern Harrier
2021-04-11,2021-04-11 15:07:00 UTC,research,33.8990666,-118.4124007,195,,,195,Contopus cooperi,Olive-sided Flycatcher
2021-04-06,2021-04-06 20:40:00 UTC,research,38.6004733333,-121.5073733333,,,,,Pica nuttalli,Yellow-billed Magpie
2021-04-06,2021-04-06 20:49:00 UTC,research,38.6006516667,-121.5065383333,,,,,Pica nuttalli,Yellow-billed Magpie
2021-04-06,2021-04-06 21:37:00 UTC,research,38.6036066667,-121.5022316667,,,,,Pica nuttalli,Yellow-billed Magpie
2021-04-02,2021-04-02 20:19:00 UTC,research,36.9114563579,-121.8037741722,192,,,192,Pandion haliaetus,Osprey
2021-04-12,2021-04-12 19:39:51 UTC,research,33.7893042312,-117.5050761178,631,,,631,Calypte costae,Costa's Hummingbird
2021-04-11,2021-04-11 23:27:43 UTC,research,33.9628716667,-118.4551466667,5,,,5,Nannopterum auritum,Double-crested Cormorant
2021-04-11,2021-04-11 19:15:32 UTC,research,38.7024141723,-122.8736012385,6,,,28210,Taricha rivularis,Red-bellied Newt
2021-04-11,2021-04-11 19:00:29 UTC,research,38.7375646501,-122.8327345882,102,,,28210,Rana boylii,Foothill Yellow-legged Frog
2021-04-12,2021-04-12 20:46:20 UTC,research,38.9144583333,-119.9987333333,65,,,65,Dryobates albolarvatus,White-headed Woodpecker
2021-04-12,2021-04-12 19:42:18 UTC,research,34.0108833333,-119.6605916667,5,,,5,Aphelocoma insularis,Island Scrub-Jay
2021-03-26,2021-03-26 21:35:00 UTC,research,34.1092700588,-118.7204160563,797,,,28874,Pandion haliaetus,Osprey
2021-04-12,2021-04-12 21:29:22 UTC,research,32.847637854,-117.2772704257,11,,,11,Nannopterum auritum,Double-crested Cormorant
2021-04-12,2021-04-12 18:17:00 UTC,research,37.3458833049,-121.7189628968,353,,,353,Haliaeetus leucocephalus,Bald Eagle
2021-04-09,2021-04-10 01:27:00 UTC,research,34.091941733,-117.0001466652,8,,,28874,Accipiter striatus,Sharp-shinned Hawk
2021-04-12,2021-04-12 17:38:18 UTC,research,37.6945067856,-121.4581934213,390,,,28359,Ambystoma californiense,California Tiger Salamander
2021-04-12,2021-04-12 15:39:00 UTC,research,38.5539146625,-121.6308213632,61,,,61,Buteo swainsoni,Swainson's Hawk
2021-04-12,2021-04-12 15:46:00 UTC,research,38.53747,-121.6246633333,,,,,Circus hudsonius,Northern Harrier
2021-04-11,2021-04-11 22:08:00 UTC,research,32.6713145979,-116.991275444,8,,,8,Falco peregrinus,Peregrine Falcon
2021-04-12,2021-04-12 17:10:00 UTC,research,40.6030789768,-124.247814321,,,,27908,Rana aurora,Northern Red-legged Frog
2021-04-12,2021-04-12 08:54:00 UTC,research,38.7247934141,-123.4787955634,15,,,15,Pandion haliaetus,Osprey
2021-04-12,2021-04-12 17:55:00 UTC,research,34.0663233389,-118.2034334714,86,,,86,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-12,2021-04-13 01:49:31 UTC,research,33.7854985833,-116.5415231944,,,,,Calypte costae,Costa's Hummingbird
2021-04-12,2021-04-13 01:44:18 UTC,research,37.9054222127,-122.0575825709,32,,,32,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-12,2021-04-12 17:54:00 UTC,research,36.429021343,-121.0072826827,15,,,28534,Gymnogyps californianus,California Condor
2021-04-12,2021-04-13 02:13:31 UTC,research,33.8212368828,-116.549886435,18,,,18,Calypte costae,Costa's Hummingbird
2021-04-11,2021-04-12 00:55:06 UTC,research,38.5850833156,-122.9524444789,4,,,4,Aneides flavipunctatus,Speckled Black Salamander
2021-04-12,2021-04-12 13:59:00 UTC,research,35.6440143,-121.1893211,1066,,,1066,Falco peregrinus,Peregrine Falcon
2021-04-12,2021-04-13 03:33:43 UTC,research,36.5485706848,-121.1518504882,7008,,,28534,Gymnogyps californianus,California Condor
2021-03-23,2021-03-23 20:40:15 UTC,research,40.7945635958,-124.1617596522,1099,,,1099,Aneides vagrans,Wandering Salamander
2021-04-09,2021-04-10 02:29:00 UTC,research,37.7239933333,-119.6257066667,,,,,Dryobates albolarvatus,White-headed Woodpecker
2021-04-09,2021-04-10 02:22:00 UTC,research,37.7239933333,-119.6257066667,,,,,Dryobates albolarvatus,White-headed Woodpecker
2021-04-12,2021-04-12 22:59:00 UTC,research,38.578009045,-121.4588384923,185,,,185,Buteo swainsoni,Swainson's Hawk
2021-04-12,2021-04-12 14:09:00 UTC,research,35.4256917477,-120.7481790066,318,,,318,Contopus cooperi,Olive-sided Flycatcher
2021-04-11,2021-04-11 22:20:38 UTC,research,38.461888306,-122.8731438457,368,,,28240,Dicamptodon ensatus,California Giant Salamander
2021-04-12,2021-04-12 23:39:00 UTC,research,34.1006236,-118.0132699,223,,,223,Buteo swainsoni,Swainson's Hawk
2021-04-12,2021-04-12 23:40:00 UTC,research,34.1006236,-118.0132699,223,,,223,Buteo swainsoni,Swainson's Hawk
2021-04-10,2021-04-11 01:15:40 UTC,research,41.984761392,-124.1890196492,16,,,27723,Rana boylii,Foothill Yellow-legged Frog
2021-04-08,2021-04-09 00:23:41 UTC,research,37.554195,-122.2642966667,18,,,18,Nannopterum auritum,Double-crested Cormorant
2021-04-12,2021-04-12 21:14:00 UTC,research,36.966023588,-122.1167775007,2,,,2,Circus hudsonius,Northern Harrier
2021-04-12,2021-04-12 23:04:00 UTC,research,36.954667708,-122.0941127569,8,,,8,Falco peregrinus,Peregrine Falcon
2021-04-12,2021-04-12 20:39:14 UTC,research,39.3206397129,-121.0687321433,4198,,,28121,Rana boylii,Foothill Yellow-legged Frog
2021-04-12,2021-04-13 01:06:00 UTC,research,34.1220083944,-118.004459863,15,,,15,Falco peregrinus,Peregrine Falcon
2021-04-12,2021-04-12 23:15:00 UTC,research,37.7428358372,-122.2092884004,244,,,244,Podiceps auritus,Horned Grebe
2021-04-05,2021-04-05 21:58:00 UTC,research,39.2031341721,-123.2194063175,30,,,28121,Rana boylii,Foothill Yellow-legged Frog
2021-04-05,2021-04-05 21:43:00 UTC,research,39.3847718802,-123.2686491556,30,,,28121,Rana boylii,Foothill Yellow-legged Frog
2021-04-11,2021-04-11 09:20:00 UTC,research,32.5541616223,-117.0859931848,8,,,8,Accipiter striatus,Sharp-shinned Hawk
2021-04-13,2021-04-13 15:26:42 UTC,research,32.803820218,-117.2612530087,8,,,8,Pelecanus occidentalis,Brown Pelican
2021-04-12,2021-04-12 18:21:00 UTC,research,34.1883563503,-118.5342439927,29,,,29,Nannopterum auritum,Double-crested Cormorant
2021-04-12,2021-04-12 16:19:00 UTC,research,39.3476711176,-120.250338614,10,,,10,Dryobates albolarvatus,White-headed Woodpecker
2021-04-12,2021-04-13 01:32:12 UTC,research,36.8877670491,-122.0910327221,,,,28476,Dicamptodon ensatus,California Giant Salamander
2021-04-12,2021-04-12 22:45:00 UTC,research,34.048740087,-119.5583779626,61,,,61,Aphelocoma insularis,Island Scrub-Jay
2021-04-13,2021-04-13 17:46:39 UTC,research,33.74354541,-115.3946992,3,,,3,Pandion haliaetus,Osprey
2021-04-02,2021-04-03 06:15:00 UTC,research,33.6530765112,-118.0062633603,24,,,24,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-09,2021-04-10 00:58:00 UTC,research,39.6004509762,-120.6067659942,12,,,12,Haliaeetus leucocephalus,Bald Eagle
2021-04-13,2021-04-13 18:31:00 UTC,research,34.0663335073,-118.2038666434,65,,,65,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-11,2021-04-12 04:46:00 UTC,research,33.7639670008,-118.2025655693,124,,,124,Pandion haliaetus,Osprey
2021-04-13,2021-04-13 15:17:04 UTC,research,40.859905,-124.0900945,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-13,2021-04-13 20:30:04 UTC,research,38.5337216667,-121.4931866667,4,,,4,Buteo swainsoni,Swainson's Hawk
2021-04-13,2021-04-13 20:43:57 UTC,research,37.7705216667,-122.47683,10,,,10,Nycticorax nycticorax,Black-crowned Night Heron
2021-04-13,2021-04-13 19:22:20 UTC,research,33.2572866667,-116.376945,6,,,6,Calypte costae,Costa's Hummingbird
2021-04-13,2021-04-13 17:17:00 UTC,research,39.3689913807,-123.8118880075,15,,,15,Pandion haliaetus,Osprey
2021-03-08,2021-03-08 22:08:28 UTC,research,32.6699947083,-115.891276464,24,,,24,Lanius ludovicianus,Loggerhead Shrike
2021-03-03,2021-03-03 20:01:00 UTC,research,38.7388828427,-122.6008344661,61,,,28210,Taricha rivularis,Red-bellied Newt
2021-03-03,2021-03-03 20:06:00 UTC,research,38.7120885325,-122.6839762485,61,,,28210,Rana boylii,Foothill Yellow-legged Frog
2021-03-03,2021-03-03 20:43:00 UTC,research,38.7262334606,-122.7560808702,31,,,28210,Dicamptodon ensatus,California Giant Salamander
2021-04-13,2021-04-13 20:43:36 UTC,research,37.9711111111,-122.0377777778,,,,,Nannopterum auritum,Double-crested Cormorant
