observed_on,time_observed_at,quality_grade,latitude,longitude,positional_accuracy,private_latitude,private_longitude,public_positional_accuracy,scientific_name,common_name
2020-05-28,,research,33.7438388889,-118.4109638889,,,,,Falco peregrinus,Peregrine Falcon
2020-05-28,2020-05-28 16:56:54 UTC,research,34.177226931,-118.4755539894,2104,,,2104,Pandion haliaetus,Osprey
2020-05-27,2020-05-28 06:01:00 UTC,research,38.4416642,-122.73524,190,,,190,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-25,2020-05-25 18:49:00 UTC,research,38.6653719533,-121.7162705283,,,,,Agelaius tricolor,Tricolored Blackbird
2020-05-25,2020-05-25 18:49:00 UTC,research,38.6653719533,-121.7162705283,,,,,Agelaius tricolor,Tricolored Blackbird
2020-05-25,2020-05-25 19:48:00 UTC,research,38.6476459417,-121.7136686833,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-25,2020-05-25 20:07:00 UTC,research,38.6476459417,-121.7136686833,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-25,2020-05-25 20:09:00 UTC,research,38.593282615,-121.6928303167,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-28,2020-05-29 01:07:46 UTC,research,37.76736167,-122.489525,200,,,200,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-28,2020-05-29 01:25:54 UTC,research,37.808405,-122.250405,10,,,10,Pelecanus occidentalis,Brown Pelican
2020-05-26,2020-05-27 01:48:50 UTC,research,32.9556082802,-117.267723387,35,,,35,Pelecanus occidentalis,Brown Pelican
2020-05-28,2020-05-28 20:22:35 UTC,research,33.8003772778,-118.0995807778,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-25,2020-05-25 18:18:14 UTC,research,33.7446284482,-118.3866833523,463,,,463,Falco peregrinus,Peregrine Falcon
2020-05-28,2020-05-28 19:18:19 UTC,research,33.7520586995,-118.3897108957,11252,,,11252,Falco peregrinus,Peregrine Falcon
2020-05-26,2020-05-26 13:57:00 UTC,research,38.5307233333,-121.58915,,,,,Contopus cooperi,Olive-sided Flycatcher
2020-05-28,2020-05-28 15:38:00 UTC,research,37.4579632412,-122.1024182754,160,,,160,Circus hudsonius,Northern Harrier
2020-05-26,2020-05-26 14:27:00 UTC,research,38.51619,-121.6150166667,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-26,2020-05-26 23:53:35 UTC,research,33.9693583306,-118.4439401329,4162,,,4162,Pelecanus occidentalis,Brown Pelican
2020-05-23,2020-05-23 17:05:18 UTC,research,40.249247044,-124.2308532692,24,,,27969,Rana boylii,Foothill Yellow-legged Frog
2020-05-28,2020-05-28 18:51:23 UTC,research,33.7612552283,-118.3644773439,5626,,,5626,Falco peregrinus,Peregrine Falcon
2020-05-26,2020-05-26 17:18:37 UTC,research,33.7520535523,-116.3446117089,6,,,6,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-26,2020-05-26 15:31:00 UTC,research,38.51461,-121.6254416667,,,,,Circus hudsonius,Northern Harrier
2020-05-26,2020-05-26 15:44:00 UTC,research,38.5144883333,-121.62164,,,,,Circus hudsonius,Northern Harrier
2020-05-28,2020-05-29 01:24:02 UTC,research,37.23586667,-121.97131333,24,,,24,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-28,2020-05-28 19:25:54 UTC,research,33.7537920441,-118.3877408132,11977,,,11977,Falco peregrinus,Peregrine Falcon
2020-05-28,2020-05-28 16:36:00 UTC,research,32.57455,-117.12365,25,,,25,Pandion haliaetus,Osprey
2020-05-18,2020-05-18 21:15:00 UTC,research,37.1012063972,-121.5496975683,406,,,406,Haliaeetus leucocephalus,Bald Eagle
2020-05-25,2020-05-25 17:50:16 UTC,research,33.733881281,-118.3421291783,1248,,,1248,Falco peregrinus,Peregrine Falcon
2020-05-25,,research,35.372815,-117.9912983333,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-28,2020-05-29 03:07:00 UTC,research,37.9216665071,-122.0440407891,15,,,15,Pandion haliaetus,Osprey
2020-05-28,2020-05-28 15:09:00 UTC,research,33.8066037989,-118.2861582194,19,,,19,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-28,2020-05-28 17:01:00 UTC,research,36.7562549133,-120.6572927863,,,,28505,Circus hudsonius,Northern Harrier
2020-05-07,2020-05-08 06:08:00 UTC,research,41.2525660598,-122.0931561657,15,,,15,Haliaeetus leucocephalus,Bald Eagle
2020-04-12,2020-04-13 05:32:00 UTC,research,38.5597528,-121.6280637,190,,,190,Buteo swainsoni,Swainson's Hawk
2020-05-28,2020-05-28 21:19:14 UTC,research,35.03621383,-119.556525,200,,,200,Lanius ludovicianus,Loggerhead Shrike
2020-05-28,2020-05-28 23:07:24 UTC,research,35.19034167,-119.86685833,56,,,56,Lanius ludovicianus,Loggerhead Shrike
2020-05-28,2020-05-28 17:27:00 UTC,research,36.9871673347,-122.0594553138,371,,,371,Falco peregrinus,Peregrine Falcon
2020-05-24,2020-05-24 19:40:00 UTC,research,38.5486680387,-121.619414091,368,,,368,Nannopterum auritum,Double-crested Cormorant
2020-05-28,,research,40.8097417,-124.1512020685,61,,,61,Falco peregrinus,Peregrine Falcon
2020-05-28,2020-05-28 19:11:31 UTC,research,39.8342802581,-120.4285279574,357,,,357,Pandion haliaetus,Osprey
2020-05-20,2020-05-20 21:37:00 UTC,research,32.8576366667,-116.9187066667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 15:45:00 UTC,research,33.6398955777,-118.1672511686,97,,,28930,Sternula antillarum,Least Tern
2020-05-29,2020-05-29 15:46:00 UTC,research,33.6956864476,-118.045617295,97,,,97,Anarhynchus nivosus,Snowy Plover
2020-05-29,2020-05-29 15:15:15 UTC,research,34.1057173344,-118.2435140909,37,,,37,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 20:18:18 UTC,research,33.80112833,-118.09732783,67,,,67,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 16:19:00 UTC,research,37.7426838211,-122.2110418504,37,,,37,Rallus obsoletus,Ridgway's Rail
2020-05-28,,research,33.7547222222,-118.4077277778,,,,,Falco peregrinus,Peregrine Falcon
2020-05-20,2020-05-21 00:43:00 UTC,research,35.3396864471,-119.1815381844,61,,,61,Agelaius tricolor,Tricolored Blackbird
2020-05-28,2020-05-29 00:17:01 UTC,research,34.03815,-118.556305,4,,,4,Pelecanus occidentalis,Brown Pelican
2020-05-29,2020-05-29 18:33:00 UTC,research,33.7128124867,-118.2829684019,15,,,15,Pandion haliaetus,Osprey
2020-05-28,2020-05-28 18:40:00 UTC,research,34.3036861003,-117.1070224165,4,,,28846,Contopus cooperi,Olive-sided Flycatcher
2020-05-29,2020-05-29 21:58:00 UTC,research,37.4601547861,-122.1072106914,189,,,189,Rallus obsoletus,Ridgway's Rail
2020-05-28,2020-05-28 14:43:41 UTC,research,33.14777783,-117.13317217,7,,,7,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 20:08:00 UTC,research,33.5766639383,-117.6004552547,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 22:25:00 UTC,research,33.9691430322,-118.4294070114,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 17:17:00 UTC,research,32.6850776673,-117.1925720923,4,,,4,Pandion haliaetus,Osprey
2020-05-29,2020-05-29 17:24:00 UTC,research,32.685190598,-117.1923702561,2,,,2,Pelecanus occidentalis,Brown Pelican
2020-05-09,2020-05-09 19:30:26 UTC,research,37.7306816115,-122.1585404525,2551,,,28359,Sternula antillarum,Least Tern
2020-05-29,2020-05-29 15:09:21 UTC,research,33.87241667,-118.407775,4,,,4,Pelecanus occidentalis,Brown Pelican
2020-05-29,2020-05-29 22:04:00 UTC,research,33.9692590193,-118.4294782238,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-27,2020-05-28 00:10:00 UTC,research,34.1560994412,-118.2905358061,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-27,2020-05-28 00:25:00 UTC,research,34.1563119458,-118.29560629,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 18:01:05 UTC,research,37.413643649,-122.3445039953,51,,,28388,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 23:24:10 UTC,research,37.46057833,-122.10561383,4,,,4,Rallus obsoletus,Ridgway's Rail
2020-05-28,2020-05-28 21:12:00 UTC,research,34.1566849562,-118.2970703427,2,,,2,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 16:35:00 UTC,research,37.4201323299,-122.0177314836,31,,,31,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 19:15:43 UTC,research,37.8700295713,-122.567653558,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 23:41:01 UTC,research,40.6826280646,-123.7433478234,19,,,27908,Rana aurora,Northern Red-legged Frog
2020-05-29,2020-05-29 20:07:00 UTC,research,36.9635503305,-122.1129368246,15,,,15,Circus hudsonius,Northern Harrier
2020-05-29,2020-05-29 22:17:00 UTC,research,36.9549085899,-122.0927451546,15,,,15,Falco peregrinus,Peregrine Falcon
2020-05-29,2020-05-29 18:50:01 UTC,research,37.9202140717,-122.5160982131,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:49:26 UTC,research,37.8969452262,-122.5576200386,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 16:37:00 UTC,research,33.0696566667,-116.6032183333,,,,,Contopus cooperi,Olive-sided Flycatcher
2020-05-29,2020-05-29 14:01:00 UTC,research,34.44163,-119.8467333333,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 20:11:51 UTC,research,41.00374722,-121.43998667,11,,,11,Riparia riparia,Bank Swallow
2020-05-28,2020-05-28 18:49:00 UTC,research,36.4736942659,-120.7460477643,,,,28534,Lanius ludovicianus,Loggerhead Shrike
2020-05-29,2020-05-29 19:20:55 UTC,research,37.78033,-122.51380833,4,,,4,Nannopterum auritum,Double-crested Cormorant
2020-05-29,2020-05-29 20:32:14 UTC,research,32.903672644,-116.5758180298,,,,29039,Ensatina eschscholtzii klauberi,Large-blotched Ensatina
2020-05-29,2020-05-30 01:34:00 UTC,research,38.6624783333,-121.7189983333,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-29,2020-05-30 02:21:27 UTC,research,37.86569167,-122.30878333,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-30 02:32:00 UTC,research,33.8527325141,-117.8237461692,247,,,247,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 13:19:00 UTC,research,38.8663698993,-120.0664927577,324,,,324,Dryobates albolarvatus,White-headed Woodpecker
2020-05-28,2020-05-28 21:22:55 UTC,research,41.9036841079,-123.9503212457,357,,,27723,Rana boylii,Foothill Yellow-legged Frog
2020-05-29,2020-05-29 18:01:52 UTC,research,37.9639712604,-122.5995463408,10,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:03:56 UTC,research,37.9772011834,-122.4001263161,10,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:04:32 UTC,research,37.8937385473,-122.4583991737,10,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:06:02 UTC,research,37.8779030956,-122.4540385479,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:06:14 UTC,research,37.8476329609,-122.5821759808,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-29 18:06:31 UTC,research,37.9817787544,-122.5074809237,5,,,28329,Dicamptodon ensatus,California Giant Salamander
2020-05-29,2020-05-30 01:48:00 UTC,research,38.5987183267,-121.6929300367,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-29,2020-05-30 01:48:00 UTC,research,38.5987183267,-121.6929300367,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-29,2020-05-30 02:39:00 UTC,research,38.5897516667,-121.6590616667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-30 02:19:00 UTC,research,38.5897366667,-121.6631466667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-30 02:21:00 UTC,research,38.58976,-121.661,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-30 02:19:00 UTC,research,38.5897366667,-121.6631466667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 20:56:00 UTC,research,34.1563886155,-118.296448618,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-29 21:37:00 UTC,research,34.1560710223,-118.2908796712,15,,,15,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-24,2020-05-25 02:53:43 UTC,research,37.73189273,-122.2481649678,22,,,22,Nycticorax nycticorax,Black-crowned Night Heron
2020-03-26,2020-03-27 04:15:00 UTC,research,34.1287306,-116.0376639,206,,,206,Calypte costae,Costa's Hummingbird
2020-05-22,2020-05-23 01:45:30 UTC,research,37.7315359094,-122.2475740677,22,,,22,Nycticorax nycticorax,Black-crowned Night Heron
2020-04-22,2020-04-23 00:36:16 UTC,research,35.2157135436,-120.6933999552,157,,,28706,Selasphorus rufus,Rufous Hummingbird
2020-05-30,2020-05-30 13:45:00 UTC,research,38.53077799,-121.6248640046,80,,,80,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 15:39:00 UTC,research,36.948746618,-122.0653538643,57,,,57,Pelecanus occidentalis,Brown Pelican
2020-05-30,2020-05-30 15:44:00 UTC,research,36.948746618,-122.0653538643,57,,,57,Pelecanus occidentalis,Brown Pelican
2020-05-23,2020-05-23 18:30:00 UTC,research,32.8328112375,-117.271271646,16829,,,16829,Pelecanus occidentalis,Brown Pelican
2020-05-30,2020-05-30 15:41:15 UTC,research,41.84265667,-121.390675,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-28,2020-05-29 06:11:00 UTC,research,39.0663132074,-120.812207157,,,,28151,Rana boylii,Foothill Yellow-legged Frog
2020-05-29,2020-05-29 16:52:00 UTC,research,39.1148409786,-120.8507113507,2,,,28151,Rana boylii,Foothill Yellow-legged Frog
2020-05-29,2020-05-29 16:34:00 UTC,research,39.0430118789,-120.8703391446,,,,28151,Rana boylii,Foothill Yellow-legged Frog
2020-05-30,2020-05-30 21:31:56 UTC,research,37.8676770833,-122.3034876944,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 21:11:40 UTC,research,37.44700333,-122.10368333,8,,,8,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 18:33:32 UTC,research,37.8069,-122.256425,14,,,14,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-22,2020-05-22 14:01:00 UTC,research,33.1089333333,-116.8595333333,,,,,Calypte costae,Costa's Hummingbird
2020-05-29,2020-05-29 23:22:16 UTC,research,33.51338833,-117.75627833,5,,,5,Pelecanus occidentalis,Brown Pelican
2020-05-30,2020-05-30 21:34:00 UTC,research,36.9554583932,-122.0871493572,15,,,15,Circus hudsonius,Northern Harrier
2020-05-30,2020-05-30 17:07:00 UTC,research,32.5539138889,-117.0844805556,,,,,Circus hudsonius,Northern Harrier
2020-05-30,2020-05-30 15:04:00 UTC,research,38.51414054,-121.62327568,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 14:29:00 UTC,research,38.51539455,-121.61512215,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 14:50:00 UTC,research,38.5144175101,-121.62205355,,,,,Circus hudsonius,Northern Harrier
2020-05-30,2020-05-30 16:07:00 UTC,research,38.51433504,-121.62454901,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-30,2020-05-31 01:48:14 UTC,research,38.55335194,-121.35054292,3,,,3,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 01:55:57 UTC,research,38.54681939,-121.78097032,7,,,7,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 01:57:29 UTC,research,38.54685106,-121.78100292,7,,,7,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 02:03:19 UTC,research,38.5450599522,-121.740516834,11252,,,11252,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 02:04:04 UTC,research,38.8558830676,-120.4492877405,23,,,23,Pandion haliaetus,Osprey
2020-05-30,2020-05-31 02:32:00 UTC,research,34.3255353995,-118.0072959728,20,,,20,Contopus cooperi,Olive-sided Flycatcher
2020-05-30,2020-05-30 18:06:00 UTC,research,33.6000005253,-116.2679612458,15,,,15,Lanius ludovicianus,Loggerhead Shrike
2020-05-30,2020-05-30 19:55:30 UTC,research,34.315698328,-118.1361730769,263,,,263,Calypte costae,Costa's Hummingbird
2020-05-30,2020-05-30 21:50:31 UTC,research,38.61741667,-121.30588667,5,,,5,Charadrius vociferus,Killdeer
2020-05-30,2020-05-30 13:33:00 UTC,research,32.9330433333,-117.2601483333,,,,,Thalasseus elegans,Elegant Tern
2020-05-30,2020-05-30 13:56:00 UTC,research,32.922995,-117.2594233333,,,,,Pelecanus occidentalis,Brown Pelican
2020-05-19,2020-05-19 20:16:00 UTC,research,37.1402446216,-121.7822210349,921,,,921,Haliaeetus leucocephalus,Bald Eagle
2020-05-30,2020-05-30 21:32:00 UTC,research,37.8956172519,-121.9206020754,,,,28329,Rana draytonii,California Red-legged Frog
2020-05-26,2020-05-26 22:07:00 UTC,research,41.7522103475,-124.0912072142,8,,,27754,Rana boylii,Foothill Yellow-legged Frog
2020-05-30,2020-05-30 16:55:07 UTC,research,38.5276084173,-121.6139036314,661,,,661,Botaurus lentiginosus,American Bittern
2020-05-30,2020-05-31 02:49:34 UTC,research,33.7051722222,-118.0502555556,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 02:48:16 UTC,research,33.7051722222,-118.0502555556,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-29,2020-05-30 01:53:49 UTC,research,37.7704996975,-122.5030126827,166,,,166,Nannopterum auritum,Double-crested Cormorant
2020-05-22,2020-05-23 02:46:00 UTC,research,37.8586559483,-120.212484241,93,,,93,Contopus cooperi,Olive-sided Flycatcher
2020-05-28,2020-05-29 05:37:00 UTC,research,37.5490198,-121.9629527,529,,,529,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 23:38:00 UTC,research,37.7382562456,-122.3668461509,25,,,25,Nannopterum auritum,Double-crested Cormorant
2020-05-30,2020-05-31 02:44:31 UTC,research,33.7051722222,-118.0502555556,,,,,Egretta rufescens,Reddish Egret
2020-05-30,2020-05-31 02:43:03 UTC,research,33.7051722222,-118.0502555556,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 16:16:58 UTC,research,37.7439362617,-119.58280466,23,,,23,Dryobates albolarvatus,White-headed Woodpecker
2020-05-29,2020-05-30 00:00:00 UTC,research,37.4184783333,-122.0714383333,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 14:47:21 UTC,research,38.55345327,-121.35061838,5,,,5,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 00:04:00 UTC,research,38.52573,-121.6027333333,,,,,Nannopterum auritum,Double-crested Cormorant
2020-05-30,2020-05-31 00:15:00 UTC,research,38.5221216667,-121.6043683333,,,,,Botaurus lentiginosus,American Bittern
2020-05-31,2020-05-31 13:58:21 UTC,research,37.8000519987,-122.2615996918,120,,,120,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 00:29:00 UTC,research,38.516045,-121.603555,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 00:47:00 UTC,research,38.5220883333,-121.6003916667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 00:45:00 UTC,research,38.5206466667,-121.6003716667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 01:57:00 UTC,research,38.59855,-121.6929183333,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-30,2020-05-31 01:57:00 UTC,research,38.59816,-121.692935,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-30,2020-05-31 01:56:00 UTC,research,38.5960933333,-121.6931266667,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-30,2020-05-30 21:20:00 UTC,research,36.5389005558,-121.1477019508,259,,,28534,Gymnogyps californianus,California Condor
2020-05-30,2020-05-30 21:20:00 UTC,research,36.4474869884,-121.1799161923,90,,,28534,Gymnogyps californianus,California Condor
2020-05-31,2020-05-31 16:49:18 UTC,research,38.66994167,-121.19072,24,,,24,Haliaeetus leucocephalus,Bald Eagle
2020-05-30,2020-05-31 02:03:00 UTC,research,38.6022416667,-121.6928316667,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 17:59:44 UTC,research,33.70580333,-118.04893617,10,,,10,Pandion haliaetus,Osprey
2020-05-31,2020-05-31 18:38:55 UTC,research,37.2939808714,-122.030903119,65,,,65,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 02:06:00 UTC,research,38.5991666667,-121.6928966667,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-30,2020-05-31 02:06:00 UTC,research,38.59877,-121.6929233333,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 22:04:00 UTC,research,38.5279751195,-121.7971733669,8,,,8,Buteo swainsoni,Swainson's Hawk
2020-05-30,2020-05-30 23:05:00 UTC,research,38.5256088317,-121.7904622872,4,,,4,Pica nuttalli,Yellow-billed Magpie
2020-05-30,2020-05-31 02:07:00 UTC,research,38.5979916933,-121.6929517167,,,,,Lanius ludovicianus,Loggerhead Shrike
2020-05-31,2020-05-31 19:41:47 UTC,research,33.003220791,-117.2756886576,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 23:26:00 UTC,research,36.4889755765,-121.1914029223,267,,,267,Falco peregrinus,Peregrine Falcon
2020-05-31,2020-05-31 20:14:35 UTC,research,40.8976792421,-124.0948981982,22,,,22,Aneides vagrans,Wandering Salamander
2020-05-31,2020-05-31 20:37:13 UTC,research,36.6150082648,-121.8982162235,5,,,5,Nannopterum auritum,Double-crested Cormorant
2020-05-31,2020-05-31 16:39:00 UTC,research,37.6670866771,-122.4978536626,4,,,4,Pelecanus occidentalis,Brown Pelican
2020-05-31,2020-05-31 16:38:00 UTC,research,37.6672665488,-122.497250151,15,,,15,Larus heermanni,Heermann's Gull
2020-05-31,2020-05-31 15:19:00 UTC,research,37.8653784207,-122.3179040015,5,,,5,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 15:11:00 UTC,research,37.8657030092,-122.3087059702,10,,,10,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 21:18:07 UTC,research,41.1321993004,-122.2306180469,1044,,,27847,Rana boylii,Foothill Yellow-legged Frog
2020-05-31,2020-05-31 20:47:22 UTC,research,32.6513813949,-117.1458263994,22,,,22,Pandion haliaetus,Osprey
2020-05-29,2020-05-29 15:14:23 UTC,research,37.8957113424,-122.5243727384,868,,,868,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-30 21:37:00 UTC,research,34.3503648799,-117.1969473212,,,,28846,Strix occidentalis,Spotted Owl
2020-05-30,2020-05-31 00:38:00 UTC,research,34.26557,-116.7589833333,,,,,Gymnorhinus cyanocephalus,Pinyon Jay
2020-05-30,2020-05-31 00:37:00 UTC,research,34.26557,-116.7589833333,,,,,Gymnorhinus cyanocephalus,Pinyon Jay
2020-05-31,2020-05-31 21:23:00 UTC,research,38.5281216667,-121.6025616667,,,,,Circus hudsonius,Northern Harrier
2020-05-31,2020-05-31 21:33:00 UTC,research,38.5257316667,-121.602695,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 21:34:00 UTC,research,38.5257316667,-121.602695,,,,,Agelaius tricolor,Tricolored Blackbird
2020-05-31,2020-05-31 18:21:00 UTC,research,33.6986026534,-118.0112297688,373,,,373,Pandion haliaetus,Osprey
2020-05-31,2020-05-31 19:11:00 UTC,research,33.7719466767,-118.0643127062,373,,,28930,Sternula antillarum,Least Tern
2020-05-31,2020-05-31 23:10:38 UTC,research,38.5324075515,-121.7570040752,20,,,20,Nannopterum auritum,Double-crested Cormorant
2020-05-31,2020-05-31 14:47:00 UTC,research,37.4320289999,-122.009723,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 14:50:00 UTC,research,37.432013,-122.011166,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 18:42:00 UTC,research,36.9556939431,-122.0920657089,15,,,15,Circus hudsonius,Northern Harrier
2020-05-31,2020-05-31 20:13:00 UTC,research,36.9549994929,-122.0928703717,15,,,15,Falco peregrinus,Peregrine Falcon
2020-05-31,2020-05-31 23:36:57 UTC,research,34.24265333,-119.26168,23,,,23,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 20:01:32 UTC,research,40.6341583683,-123.4832270876,9,,,27908,Rana boylii,Foothill Yellow-legged Frog
2020-05-31,2020-05-31 20:02:49 UTC,research,40.70990552,-123.5723828051,9,,,27908,Rana boylii,Foothill Yellow-legged Frog
2020-05-31,2020-05-31 20:04:48 UTC,research,40.6009366477,-123.4831695665,9,,,27908,Rana boylii,Foothill Yellow-legged Frog
2020-04-11,2020-04-11 22:30:25 UTC,research,33.707979678,-118.0404247843,89,,,89,Falco columbarius,Merlin
2020-05-24,2020-05-25 03:22:28 UTC,research,38.8123239722,-121.8265399722,,,,,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-31,2020-05-31 15:34:00 UTC,research,37.8642169412,-122.3181364046,28,,,28,Nannopterum auritum,Double-crested Cormorant
2020-05-31,2020-05-31 21:33:00 UTC,research,32.6584965141,-117.0825184921,4,,,4,Nannopterum auritum,Double-crested Cormorant
2020-05-31,2020-05-31 21:54:00 UTC,research,32.6503940742,-117.1054438564,1,,,1,Nannopterum auritum,Double-crested Cormorant
2020-05-31,2020-05-31 22:27:00 UTC,research,32.6502598077,-117.1058504077,1,,,1,Thalasseus elegans,Elegant Tern
2020-05-31,2020-05-31 22:30:00 UTC,research,32.6502309561,-117.1066033081,4,,,4,Thalasseus elegans,Elegant Tern
2020-05-31,2020-05-31 22:35:00 UTC,research,32.6500386188,-117.1062324589,2,,,2,Thalasseus elegans,Elegant Tern
2020-05-31,2020-05-31 22:31:00 UTC,research,32.6508354056,-117.1062890595,8,,,8,Thalasseus elegans,Elegant Tern
2020-05-29,2020-05-29 20:24:01 UTC,research,34.1366656181,-116.5091081062,49,,,28874,Asio otus,Long-eared Owl
2020-05-29,2020-05-30 03:50:17 UTC,research,37.4934950687,-121.945236437,263,,,263,Nycticorax nycticorax,Black-crowned Night Heron
2020-05-30,2020-05-31 02:28:08 UTC,research,34.5828861392,-119.0129621042,5,,,28818,Anaxyrus californicus,Arroyo Toad
2020-05-31,2020-05-31 17:59:10 UTC,research,38.4330352776,-122.4444291738,50,,,28240,Rana boylii,Foothill Yellow-legged Frog
2020-05-30,2020-05-30 14:32:00 UTC,research,38.5147902599,-121.61682937,,,,,Buteo swainsoni,Swainson's Hawk
2020-05-30,2020-05-30 18:03:00 UTC,research,34.1565165673,-118.2963369863,4,,,4,Nycticorax nycticorax,Black-crowned Night Heron
